,Symbol,Open,High,Low,Close,Volume,Daily Return
2022-11-22,MS,89.5900,90.1900,89.3000,89.67,3804207,0.6623259991019426
2022-11-23,MS,89.7200,90.4500,89.6700,89.93,4961375,0.28995204639232774
2022-11-25,MS,89.6500,91.0799,89.4700,90.91,2450129,1.0897364616924143
2022-11-28,MS,90.2000,91.1000,89.7000,89.89,6147890,-1.121988780112193
2022-11-29,MS,89.6400,91.4696,89.6000,91.08,5307067,1.3238402491934531
2022-11-30,MS,91.2800,93.2500,89.1300,93.07,10520622,2.1848924022837
2022-12-01,MS,93.0600,93.4900,92.0400,93.0,7310493,-0.07521220586654831
2022-12-02,MS,91.8600,92.6600,91.5100,92.1,5198046,-0.967741935483879
2022-12-05,MS,91.4800,91.7200,89.0850,89.81,8272542,-2.4864277958740466
2022-12-06,MS,89.6200,89.7600,86.4100,87.51,10424660,-2.560962030954228
2022-12-07,MS,86.8200,88.0300,86.7100,87.28,7066928,-0.26282710547366195
2022-12-08,MS,87.6750,88.7898,87.0000,88.69,6141438,1.61549037580202
2022-12-09,MS,88.6800,89.7600,88.3700,89.47,6488330,0.8794678092231445
2022-12-12,MS,89.0100,91.3250,88.2800,91.12,7496298,1.8441935844417223
2022-12-13,MS,93.6600,95.1600,92.0700,92.71,10330522,1.7449517120280866
2022-12-14,MS,92.5100,92.6800,89.8700,90.5,7704625,-2.38377737029446
2022-12-15,MS,89.1500,89.1900,86.9200,87.79,8795656,-2.994475138121544
2022-12-16,MS,86.5300,86.8700,85.8300,86.86,17262199,-1.0593461669894166
2022-12-19,MS,86.7400,87.0400,84.9550,85.55,5129600,-1.50817407322128
2022-12-20,MS,85.9200,86.4520,85.1350,85.16,5206789,-0.4558737580362404
2022-12-21,MS,86.4100,87.8150,86.3500,86.87,5422645,2.007984969469234
2022-12-22,MS,86.5800,86.5800,84.7700,86.37,5635293,-0.5755726948313611
2022-12-23,MS,86.3300,86.5800,85.3500,86.11,3316076,-0.30103045038787357
2022-12-27,MS,86.3600,86.3600,84.9400,85.06,7064695,-1.2193705725235149
2022-12-28,MS,84.9600,85.2100,84.0600,84.46,3714932,-0.7053844345168203
2022-12-29,MS,84.9600,85.5869,84.5600,85.24,3461779,0.9235140895098359
2022-12-30,MS,84.6950,85.2033,84.1750,85.02,4455649,-0.25809479117785417
2023-01-03,MS,85.6350,86.6000,84.9800,85.72,5108896,0.8233356857210161
2023-01-04,MS,85.5500,87.3500,85.1750,86.65,7726771,1.084927671488578
2023-01-05,MS,85.9000,86.1674,84.8300,85.92,5339886,-0.8424697057126451
