,Symbol,Open,High,Low,Close,Volume,Daily Return
2022-09-28,WFC,39.9000,41.0600,39.9000,40.81,16033451,1.9485385960529733
2022-09-29,WFC,40.1600,40.6900,39.7700,40.5,14811335,-0.7596177407498184
2022-09-30,WFC,40.6400,41.1350,40.1800,40.22,21182153,-0.6913580246913575
2022-10-03,WFC,41.2900,41.8000,40.6400,41.58,16827628,3.3814022874191885
2022-10-04,WFC,42.1600,43.5900,42.1600,43.54,18601267,4.7138047138047146
2022-10-05,WFC,42.8300,43.5400,42.5600,43.31,15873363,-0.5282498851630568
2022-10-06,WFC,42.8700,43.1400,42.2100,42.24,15634801,-2.4705610713461112
2022-10-07,WFC,42.0300,42.1200,41.3900,41.79,17186699,-1.0653409090909172
2022-10-10,WFC,41.9400,42.1100,41.1500,41.45,10973663,-0.8135917683656291
2022-10-11,WFC,41.2200,41.3200,40.0550,40.23,19135869,-2.943305186972267
2022-10-12,WFC,40.2400,41.2200,39.9575,40.51,16469940,0.6959980114342512
2022-10-13,WFC,39.7500,42.6650,39.7500,42.38,23808696,4.616144161935343
2022-10-14,WFC,43.8000,44.9250,43.1300,43.17,33977458,1.864086833411993
2022-10-17,WFC,44.6550,45.1900,43.8900,43.96,24506990,1.8299745193421257
2022-10-18,WFC,45.1100,45.3000,43.8150,44.67,24810427,1.6151046405823433
2022-10-19,WFC,44.1800,44.5200,43.3000,43.62,17876771,-2.3505708529214298
2022-10-20,WFC,43.6750,44.4300,43.5000,43.65,17572664,0.06877579092159358
2022-10-21,WFC,43.6400,44.8800,43.5700,44.83,18632838,2.703321878579601
2022-10-24,WFC,44.9500,45.5300,44.8296,45.2,16154290,0.8253401739906518
2022-10-25,WFC,44.7800,45.5950,44.3650,45.37,16362245,0.3761061946902622
2022-10-26,WFC,45.6600,46.2100,45.4700,45.7,15013443,0.7273528763500181
2022-10-27,WFC,46.0200,46.4900,45.5450,45.65,14655473,-0.1094091903720007
2022-10-28,WFC,45.9100,46.4900,45.4700,46.35,14990408,1.533406352683464
2022-10-31,WFC,46.1400,46.5163,45.9750,45.99,13999976,-0.7766990291262155
2022-11-01,WFC,46.5800,47.0600,46.2600,46.95,22409133,2.0874103065883887
2022-11-02,WFC,46.8800,47.5500,46.4900,46.88,29250236,-0.149094781682646
2022-11-03,WFC,46.2000,46.2000,45.4136,45.54,17140059,-2.8583617747440337
2022-11-04,WFC,46.3300,46.9100,45.9000,46.74,27082490,2.6350461133069825
2022-11-07,WFC,47.1300,47.8200,46.8100,47.07,17713343,0.7060333761232274
2022-11-08,WFC,47.2500,47.4700,46.7200,47.18,14842744,0.23369449755683558
2022-11-09,WFC,46.8000,47.0000,45.9500,45.97,18318730,-2.5646460364561308
2022-11-10,WFC,47.0200,48.1100,46.9300,47.95,23091917,4.307156841418336
2022-11-11,WFC,48.1000,48.3600,47.3300,47.55,18076599,-0.8342022940563187
2022-11-14,WFC,47.2000,47.5650,46.8700,46.87,13929946,-1.4300736067297537
2022-11-15,WFC,47.3800,47.5100,46.2350,46.71,19076020,-0.34136974610624593
2022-11-16,WFC,46.6700,46.8450,46.0300,46.21,14713334,-1.070434596446157
2022-11-17,WFC,45.7150,46.1690,45.4700,45.99,11357648,-0.476087426963856
2022-11-18,WFC,46.7200,46.7700,45.9700,46.5,10515277,1.108936725375087
2022-11-21,WFC,46.3750,47.0900,46.3750,46.84,11656810,0.7311827956989259
2022-11-22,WFC,47.1300,47.3950,46.9100,47.11,11684932,0.5764304013663457
2022-11-23,WFC,47.1200,47.4950,46.9900,47.33,10878534,0.46699214604117856
2022-11-25,WFC,47.3600,47.6400,47.0150,47.44,4913253,0.23241073315021232
2022-11-28,WFC,47.1200,47.7500,46.9200,46.98,12493529,-0.9696458684654297
2022-11-29,WFC,47.1800,47.6500,47.0400,47.57,13344936,1.255853554704145
2022-11-30,WFC,47.3200,47.9500,46.1400,47.95,26417009,0.7988227874710985
2022-12-01,WFC,47.9300,48.1788,46.4600,46.87,15980271,-2.2523461939520484
2022-12-02,WFC,46.3850,46.5200,44.8800,45.94,29820376,-1.9842116492425843
2022-12-05,WFC,45.7000,45.8800,43.6200,43.66,32574620,-4.962995211144971
2022-12-06,WFC,43.6800,43.8500,42.6600,43.4,25961448,-0.5955107650022828
2022-12-07,WFC,43.0900,43.3350,42.4400,42.45,24114882,-2.188940092165892
2022-12-08,WFC,42.7100,42.8900,42.1050,42.58,17161416,0.30624263839811317
2022-12-09,WFC,42.3300,42.9200,42.3200,42.5,16023748,-0.18788163457021945
2022-12-12,WFC,42.6000,42.9300,42.1100,42.86,18428878,0.8470588235294008
2022-12-13,WFC,43.8800,44.0800,42.1100,42.62,31496029,-0.5599626691553894
2022-12-14,WFC,42.5900,43.2250,41.9500,42.18,22044435,-1.0323791647113945
2022-12-15,WFC,41.4200,41.7100,41.0134,41.37,16767015,-1.9203413940256153
2022-12-16,WFC,41.0300,41.4500,40.8500,41.19,29836155,-0.435097897026826
2022-12-19,WFC,41.3400,41.9100,41.1100,41.82,17454159,1.5294974508375914
2022-12-20,WFC,41.2900,42.5600,40.9701,40.98,25415425,-2.0086083213773365
2022-12-21,WFC,41.3600,41.6400,40.9200,41.12,20170810,0.341630063445586
2022-12-22,WFC,40.7100,40.7400,40.0200,40.68,17382728,-1.0700389105058328
